ReturnID,OrderID,ReturnDate,ReturnReason,RefundAmount
907036,577375,2025-06-11,Damaged,4327.35
907037,577386,2025-03-14,Poor Quality,804.37
907038,577391,2025-01-18,Not as Described,505.2
907039,577393,2025-03-25,Late Delivery,4737.49
907040,577394,2025-04-26,Changed Mind,2027.1
907041,577400,2025-08-17,Poor Quality,1153.52
907042,577405,2026-01-08,Poor Quality,3627.64
907043,577416,2025-08-08,Not as Described,340.6
907044,577462,2026-02-03,Late Delivery,3155.28
907045,577468,2025-11-05,Changed Mind,1586.27
907046,577477,2025-03-05,Not as Described,2808.04
907047,577490,2025-05-23,Not as Described,2155.72
907048,577492,2026-06-08,Not as Described,2666.7
907049,577505,2025-04-13,Poor Quality,790.35
907050,577520,2025-08-04,Late Delivery,1305.73
907051,577555,2025-10-20,Poor Quality,508.93
907052,577565,2025-12-25,Wrong Product,572.3
907053,577569,2026-01-15,Not as Described,2364.3
907054,577575,2025-07-11,Late Delivery,2571.69
907055,577583,2025-11-27,Poor Quality,1961.22
907056,577589,2025-04-17,Damaged,4045.8
907057,577591,2026-01-01,Changed Mind,1797.83
907058,577593,2026-07-02,Damaged,1373.72
907059,577598,2025-03-08,Wrong Product,70.76
907060,577606,2025-04-03,Poor Quality,4566.3
907061,577607,2026-05-31,Late Delivery,577.52
907062,577620,2025-07-26,Poor Quality,1119.96
907063,577624,2026-01-24,Damaged,2198.59
907064,577633,2025-10-09,Changed Mind,1453.48
907065,577648,2026-01-20,Damaged,4450.25
907066,577650,2025-06-20,Changed Mind,505.83
907067,577663,2026-01-22,Unknown,4881.15
907068,577681,2025-07-18,Damaged,2721.78
907069,577691,2025-04-25,Not as Described,1891.0
907070,577692,2026-03-20,Damaged,544.28
907071,577694,2025-06-08,Wrong Product,1450.35
907072,577703,2026-05-11,Changed Mind,1513.48
907073,577709,2025-01-24,Wrong Product,1485.74
907074,577712,2025-07-14,Changed Mind,298.64
907075,577721,2026-06-02,Wrong Product,718.76
907076,577743,2025-07-07,Poor Quality,1962.89
907077,577761,2025-11-25,Wrong Product,1878.15
907078,577767,2025-10-11,Poor Quality,681.7
907079,577773,2025-02-13,Not as Described,1695.65
907080,577779,2026-03-22,Poor Quality,631.63
907081,577791,2025-09-20,Not as Described,628.96
907082,577798,2026-05-19,Poor Quality,1142.37
907083,577801,2026-07-14,Damaged,1103.01
907084,577805,2025-02-24,Late Delivery,1738.2
907085,577830,2025-08-22,Not as Described,315.07
907086,577856,2025-09-25,Poor Quality,528.2
907087,577870,2025-02-16,Not as Described,2431.41
907088,577878,2025-02-18,Poor Quality,1140.03
907089,577883,2026-06-20,Damaged,397.34
907090,577887,2025-12-05,Damaged,348.33
907091,577888,2026-05-20,Not as Described,723.12
907092,577904,2025-08-31,Changed Mind,4146.16
907093,577916,2026-04-11,Unknown,2743.43
907094,577931,2026-04-14,Late Delivery,1334.46
907095,577936,2025-02-11,Wrong Product,132.67
907096,577938,2026-07-21,Poor Quality,2073.0
907097,577939,2025-08-06,Changed Mind,1314.8
907098,577946,2026-04-08,Damaged,2296.59
907099,577954,2026-03-16,Changed Mind,860.21
907100,577966,2025-12-20,Damaged,549.3
907101,577989,2025-11-28,Damaged,299.75
907102,577995,2025-09-05,Not as Described,5998.12
907103,578000,2025-09-13,Changed Mind,2951.81
907104,578015,2025-03-10,Unknown,915.47
907105,578024,2026-01-15,Poor Quality,3015.72
907106,578027,2025-03-31,Late Delivery,394.11
907107,578031,2025-03-18,Changed Mind,680.58
907108,578047,2025-10-09,Late Delivery,609.02
907109,578052,2025-09-10,Changed Mind,580.21
907110,578055,2026-03-09,Unknown,4565.32
907111,578066,2025-09-27,Not as Described,293.98
907112,578067,2025-07-20,Damaged,243.68
907113,578070,2025-03-05,Wrong Product,2074.18
907114,578072,2025-11-30,Damaged,340.56
907115,578087,2025-05-20,Late Delivery,2151.22
907116,578099,2026-04-06,Changed Mind,399.48
907117,578122,2025-10-05,Not as Described,3423.09
907118,578123,2025-12-21,Damaged,2955.51
907119,578141,2025-01-31,Damaged,988.38
907120,578159,2025-02-11,Wrong Product,3692.28
907121,578180,2025-06-20,Wrong Product,2481.68
907122,578184,2026-03-07,Damaged,598.39
907123,578205,2025-03-13,Poor Quality,81.52
907124,578227,2026-01-24,Damaged,173.79
907125,578232,2025-10-16,Not as Described,3391.7
907126,578242,2026-03-19,Changed Mind,766.47
907127,578281,2025-04-03,Damaged,3982.79
907128,578282,2026-06-28,Damaged,2185.28
907129,578289,2025-12-17,Damaged,216.59
907130,578297,2025-11-20,Changed Mind,47.94
907131,578304,2025-01-28,Not as Described,1139.69
907132,578319,2025-05-30,Damaged,3071.04
907133,578333,2026-03-26,Changed Mind,593.08
907134,578338,2026-04-25,Damaged,648.28
907135,578364,2025-03-30,Changed Mind,1401.86
907136,578380,2025-12-23,Poor Quality,598.48
907137,578381,2025-03-07,Poor Quality,6792.01
907138,578386,2026-01-09,Poor Quality,1903.01
907139,578390,2026-05-17,Damaged,205.97
907140,578414,2026-03-07,Changed Mind,795.33
907141,578423,2026-02-20,Poor Quality,3037.86
907142,578444,2025-02-09,Wrong Product,5635.32
907143,578452,2025-11-01,Changed Mind,13016.43
907144,578466,2026-01-10,Poor Quality,3050.72
907145,578482,2025-09-23,Changed Mind,3263.44
907146,578498,2026-06-14,Not as Described,391.43
907147,578502,2025-06-02,Damaged,4030.12
907148,578514,2025-02-22,Wrong Product,3748.66
907149,578521,2026-03-13,Changed Mind,593.56
907150,578530,2025-06-04,Changed Mind,777.98
907151,578539,2026-04-29,Damaged,487.39
907152,578548,2025-12-26,Not as Described,1252.41
907153,578563,2025-05-11,Wrong Product,522.11
907154,578592,2026-03-01,Poor Quality,4187.79
907155,578616,2025-06-22,Changed Mind,161.68
907156,578622,2026-03-07,Poor Quality,865.08
907157,578629,2025-07-21,Damaged,620.27
907158,578677,2025-09-08,Damaged,602.99
907159,578681,2025-04-18,Poor Quality,359.37
907160,578684,2026-04-23,Late Delivery,695.57
907161,578700,2025-05-29,Poor Quality,567.81
907162,578710,2026-01-03,Poor Quality,965.48
907163,578724,2025-07-10,Poor Quality,1212.77
907164,578731,2025-08-21,Not as Described,675.48
907165,578754,2026-03-02,Changed Mind,1577.1
907166,578777,2025-08-18,Not as Described,504.03
907167,578779,2025-12-14,Not as Described,3671.95
907168,578786,2025-01-10,Changed Mind,1928.61
907169,578787,2026-03-12,Late Delivery,1076.19
907170,578794,2025-06-16,Late Delivery,164.93
907171,578847,2026-01-03,Late Delivery,459.6
907172,578885,2025-01-20,Damaged,1119.62
907173,578903,2026-01-14,Not as Described,274.07
907174,578909,2026-02-09,Damaged,4532.94
907175,578913,2025-07-05,Changed Mind,1908.37
907176,578923,2025-10-24,Wrong Product,2516.81
907177,578934,2025-04-01,Damaged,1013.04
907178,578937,2026-03-13,Not as Described,1399.6
907179,578950,2026-07-16,Damaged,2090.26
907180,578976,2026-03-29,Late Delivery,678.63
907181,578981,2026-04-02,Late Delivery,738.07
907182,579000,2025-04-02,Wrong Product,872.36
907183,579025,2025-02-03,Changed Mind,4973.68
907184,579026,2025-04-07,Poor Quality,772.26
907185,579032,2026-03-14,Damaged,84.94
907186,579050,2026-06-14,Damaged,339.14
907187,579066,2026-02-13,Damaged,93.46
907188,579074,2025-12-29,Damaged,3231.6
907189,579076,2025-05-13,Poor Quality,1165.37
907190,579086,2025-03-06,Damaged,817.14
907191,579091,2025-08-04,Wrong Product,586.86
907192,579093,2025-11-10,Poor Quality,261.11
907193,579095,2025-06-08,Wrong Product,1293.15
907194,579099,2025-11-12,Not as Described,3913.17
907195,579105,2025-09-16,Late Delivery,966.79
907196,579117,2025-08-24,Poor Quality,700.58
907197,579134,2025-11-26,Unknown,1843.59
907198,579143,2026-02-13,Not as Described,743.24
907199,579168,2026-04-04,Poor Quality,521.44
907200,579169,2025-07-14,Not as Described,1896.74
907201,579185,2025-09-20,Late Delivery,1221.54
907202,579202,2026-04-06,Wrong Product,707.01
907203,579215,2026-04-08,Damaged,5280.45
907204,579216,2025-03-09,Poor Quality,2215.73
907205,579244,2026-06-22,Late Delivery,947.59
907206,579250,2025-03-16,Unknown,1165.13
907207,579253,2025-02-09,Not as Described,217.15
907208,579257,2026-03-15,Not as Described,159.32
907209,579263,2025-12-16,Damaged,430.49
907210,579277,2025-09-10,Damaged,517.99
907211,579281,2026-04-13,Poor Quality,4243.27
907212,579297,2025-10-26,Not as Described,2403.75
907213,579303,2026-05-25,Damaged,1111.47
907214,579309,2025-02-26,Late Delivery,170.61
907215,579312,2025-06-20,Damaged,421.69
907216,579317,2025-11-10,Poor Quality,6757.96
907217,579320,2026-06-18,Wrong Product,4422.29
907218,579339,2025-07-13,Damaged,688.29
907219,579341,2026-01-21,Damaged,835.21
907220,579362,2025-08-28,Damaged,586.2
907221,579363,2026-05-20,Wrong Product,541.09
907222,579365,2025-09-24,Changed Mind,916.73
907223,579373,2026-01-17,Late Delivery,965.78
907224,579374,2026-04-04,Late Delivery,1764.28
907225,579382,2025-11-23,Damaged,1848.92
907226,579384,2025-12-28,Poor Quality,1506.41
907227,579392,2026-07-18,Late Delivery,424.99
907228,579402,2025-07-02,Poor Quality,460.45
907229,579407,2026-03-31,Changed Mind,3305.84
907230,579408,2025-09-02,Poor Quality,485.48
907231,579411,2026-01-20,Changed Mind,935.64
907232,579417,2025-12-08,Changed Mind,1187.84
907233,579419,2025-06-24,Poor Quality,2354.11
907234,579424,2025-01-09,Changed Mind,1875.5
907235,579457,2026-03-16,Damaged,605.8
907236,579461,2025-02-04,Late Delivery,2862.98
907237,579466,2025-09-05,Damaged,508.67
907238,579477,2025-06-19,Unknown,1974.24
907239,579513,2025-05-08,Poor Quality,1010.82
907240,579522,2025-03-16,Poor Quality,2721.44
907241,579523,2026-01-01,Wrong Product,2147.82
907242,579532,2026-07-02,Damaged,1659.9
907243,579539,2025-09-10,Late Delivery,2633.14
907244,579541,2026-04-24,Changed Mind,200.29
907245,579566,2026-01-03,Changed Mind,1945.48
907246,579580,2025-08-01,Poor Quality,230.22
907247,579584,2025-02-26,Damaged,5392.91
907248,579587,2026-04-10,Wrong Product,2808.57
907249,579593,2025-08-07,Changed Mind,2391.3
907250,579595,2025-05-13,Changed Mind,995.14
907251,579607,2025-08-12,Poor Quality,967.1
907252,579614,2025-06-17,Not as Described,1627.52
907253,579616,2025-08-22,Late Delivery,2325.07
907254,579619,2025-06-07,Late Delivery,2225.34
907255,579620,2026-01-17,Poor Quality,1099.31
907256,579665,2026-05-25,Late Delivery,793.06
907257,579666,2025-07-09,Damaged,5421.4
907258,579667,2026-07-11,Damaged,3534.09
907259,579678,2025-04-07,Wrong Product,3107.37
907260,579686,2026-04-18,Not as Described,705.53
907261,579697,2026-05-15,Changed Mind,106.24
907262,579712,2025-12-18,Unknown,1737.45
907263,579722,2026-02-18,Poor Quality,2587.5
907264,579726,2026-05-14,Changed Mind,3006.47
907265,579742,2025-07-16,Not as Described,540.0
907266,579753,2026-03-26,Not as Described,201.03
907267,579756,2025-07-30,Changed Mind,925.14
907268,579775,2026-04-14,Unknown,1274.12
907269,579777,2025-08-07,Poor Quality,657.8
907270,579795,2025-03-01,Changed Mind,1647.27
907271,579809,2025-11-04,Not as Described,4258.35
907272,579828,2025-05-02,Changed Mind,1841.42
907273,579831,2025-09-17,Damaged,1596.7
907274,579836,2025-09-25,Damaged,2177.79
907275,579839,2025-08-16,Poor Quality,1749.24
907276,579850,2025-12-21,Wrong Product,602.34
907277,579903,2026-01-15,Not as Described,1184.69
907278,579906,2025-09-11,Poor Quality,195.32
907279,579943,2026-03-20,Damaged,1527.29
907280,579950,2026-02-01,Late Delivery,1174.14
907281,579954,2025-12-13,Late Delivery,2390.02
907282,579956,2026-05-28,Poor Quality,451.09
907283,579958,2025-05-22,Wrong Product,3842.3
907284,579964,2025-12-24,Damaged,3654.11
907285,579992,2025-02-02,Poor Quality,409.37
907286,580002,2026-01-27,Wrong Product,495.38
907287,580012,2025-03-08,Poor Quality,135.84
907288,580016,2026-04-26,Not as Described,1860.88
907289,580022,2026-04-11,Damaged,2993.08
907290,580057,2026-06-03,Unknown,1952.04
907291,580086,2026-03-03,Not as Described,829.95
907292,580087,2025-05-19,Poor Quality,2392.51
907293,580090,2026-03-11,Wrong Product,2904.22
907294,580102,2025-09-04,Poor Quality,3139.99
907295,580104,2025-03-27,Late Delivery,6264.15
907296,580120,2025-02-10,Not as Described,164.53
907297,580136,2026-06-05,Late Delivery,1515.26
907298,580138,2025-08-01,Not as Described,609.79
907299,580143,2026-06-08,Not as Described,52.85
907300,580149,2025-08-21,Changed Mind,748.14
907301,580157,2025-10-28,Not as Described,507.91
907302,580164,2026-07-09,Wrong Product,3197.21
907303,580182,2026-01-28,Poor Quality,1299.74
907304,580216,2026-04-06,Damaged,753.93
907305,580218,2025-12-26,Poor Quality,289.67
907306,580247,2025-03-28,Not as Described,2304.15
907307,580250,2025-07-25,Wrong Product,298.16
907308,580256,2026-05-12,Changed Mind,10797.29
907309,580257,2026-06-05,Poor Quality,120.16
907310,580259,2025-03-29,Damaged,5709.76
907311,580277,2026-06-14,Not as Described,1439.5
907312,580320,2025-06-09,Poor Quality,99.78
907313,580322,2026-04-17,Poor Quality,1393.61
907314,580329,2025-08-08,Changed Mind,1309.39
907315,580330,2025-02-12,Damaged,2465.9
907316,580341,2025-12-17,Damaged,1143.15
907317,580384,2026-04-11,Wrong Product,708.2
907318,580390,2025-12-03,Poor Quality,1755.67
907319,580447,2025-03-06,Changed Mind,1703.07
907320,580474,2026-06-02,Damaged,2359.15
907321,580476,2025-07-11,Wrong Product,81.27
907322,580480,2025-10-31,Wrong Product,1558.93
907323,580485,2025-05-02,Late Delivery,1028.26
907324,580495,2025-07-22,Not as Described,1382.37
907325,580499,2025-06-21,Wrong Product,2933.61
907326,580502,2025-11-08,Damaged,1139.44
907327,580503,2025-04-29,Damaged,1928.38
907328,580508,2025-09-15,Wrong Product,2545.27
907329,580522,2025-09-26,Poor Quality,2748.88
907330,580542,2026-03-05,Wrong Product,352.39
907331,580545,2025-03-17,Poor Quality,2159.58
907332,580548,2026-02-26,Poor Quality,471.53
907333,580571,2025-08-25,Poor Quality,646.39
907334,580578,2025-02-14,Poor Quality,620.24
907335,580580,2025-02-24,Damaged,1562.4
907336,580585,2025-03-26,Changed Mind,209.22
907337,580594,2025-11-24,Poor Quality,2880.97
907338,580598,2025-05-16,Not as Described,986.83
907339,580605,2026-07-03,Not as Described,1861.91
907340,580606,2026-06-07,Not as Described,777.88
907341,580607,2025-12-27,Poor Quality,2947.32
907342,580620,2026-01-21,Wrong Product,3611.52
907343,580627,2025-11-01,Damaged,917.84
907344,580631,2025-12-26,Poor Quality,410.9
907345,580643,2025-05-04,Late Delivery,780.09
907346,580653,2025-03-01,Not as Described,935.88
907347,580666,2025-11-24,Damaged,3422.11
907348,580672,2025-10-11,Unknown,1028.26
907349,580673,2025-02-08,Damaged,2896.13
907350,580674,2025-11-16,Not as Described,627.5
907351,580694,2025-06-24,Not as Described,1534.98
907352,580699,2025-09-17,Not as Described,1669.26
907353,580709,2025-05-11,Wrong Product,961.86
907354,580721,2025-05-13,Not as Described,3046.68
907355,580743,2025-10-30,Late Delivery,349.96
907356,580746,2026-05-28,Poor Quality,436.55
907357,580754,2026-03-12,Not as Described,1708.43
907358,580773,2026-01-19,Late Delivery,1001.46
907359,580795,2025-03-20,Poor Quality,2756.22
907360,580796,2025-05-28,Not as Described,366.47
907361,580805,2025-09-30,Not as Described,835.56
907362,580818,2025-08-10,Poor Quality,500.3
907363,580833,2025-01-27,Not as Described,1358.52
907364,580868,2025-11-13,Not as Described,1779.03
907365,580870,2025-05-27,Damaged,4179.33
907366,580889,2025-08-14,Not as Described,775.73
907367,580898,2026-04-02,Changed Mind,356.23
907368,580907,2026-02-21,Changed Mind,2679.69
907369,580922,2025-10-09,Wrong Product,1137.25
907370,580929,2026-04-26,Damaged,2657.96
907371,580933,2025-03-20,Not as Described,981.8
907372,580941,2026-03-23,Not as Described,2218.6
907373,580943,2025-05-10,Poor Quality,3064.55
907374,580958,2025-10-01,Damaged,1698.5
907375,580963,2025-08-30,Damaged,373.36
907376,581010,2025-06-10,Poor Quality,911.09
907377,581021,2026-01-29,Not as Described,350.3
907378,581031,2025-06-14,Poor Quality,1108.36
907379,581053,2025-09-10,Wrong Product,662.59
907380,581055,2025-07-12,Not as Described,5782.8
907381,581081,2026-05-08,Changed Mind,340.81
907382,581082,2025-03-30,Poor Quality,1128.79
907383,581101,2026-01-29,Wrong Product,6504.2
907384,581108,2025-08-27,Late Delivery,2643.98
907385,581109,2025-02-23,Damaged,202.44
907386,581124,2025-03-10,Changed Mind,915.1
907387,581128,2025-05-12,Poor Quality,845.1
907388,581136,2025-01-28,Poor Quality,3024.8
907389,581142,2025-03-23,Not as Described,156.45
907390,581154,2025-08-08,Changed Mind,2114.57
907391,581166,2025-06-20,Damaged,310.49
907392,581178,2026-05-14,Damaged,285.59
907393,581193,2025-03-11,Changed Mind,2828.87
907394,581199,2025-11-29,Poor Quality,910.56
907395,581202,2026-07-14,Poor Quality,20482.4
907396,581210,2026-04-11,Poor Quality,1054.63
907397,581220,2026-03-07,Changed Mind,3143.55
907398,581229,2025-02-12,Poor Quality,93.01
907399,581238,2026-05-04,Not as Described,276.89
907400,581239,2026-02-24,Wrong Product,1382.95
907401,581245,2025-07-02,Wrong Product,1198.83
907402,581248,2025-06-05,Poor Quality,577.94
907403,581259,2025-03-07,Poor Quality,1317.74
907404,581264,2025-10-08,Poor Quality,1077.45
907405,581277,2025-12-25,Not as Described,2868.53
907406,581278,2026-03-09,Damaged,261.43
907407,581283,2025-04-07,Not as Described,646.22
907408,581295,2026-03-29,Poor Quality,2103.45
907409,581310,2025-07-08,Not as Described,5139.85
907410,581313,2025-12-25,Damaged,59.56
907411,581322,2025-07-21,Not as Described,1719.13
907412,581331,2026-02-08,Wrong Product,2653.95
907413,581332,2026-04-25,Not as Described,251.83
907414,581335,2025-04-08,Not as Described,3279.08
907415,581366,2026-01-27,Changed Mind,630.34
907416,581369,2026-03-18,Damaged,1035.92
907417,581371,2026-06-21,Late Delivery,344.39
907418,581390,2025-02-08,Late Delivery,1478.5
907419,581395,2025-02-23,Not as Described,467.16
907420,581401,2025-08-17,Damaged,14495.26
907421,581402,2025-07-13,Unknown,543.69
907422,581436,2025-06-19,Late Delivery,884.66
907423,581455,2025-03-17,Wrong Product,504.2
907424,581460,2025-03-07,Damaged,1317.46
907425,581484,2026-01-24,Not as Described,2914.31
907426,581489,2026-05-10,Damaged,1474.18
907427,581520,2026-03-17,Wrong Product,2076.27
