CustomerID,CustomerName,Gender,Age,Region,CustomerSegment,JoinDate
14420,Customer_14420,Male,57,West,Consumer,2023-06-17
14421,Customer_14421,Male,21,Central,Small Business,2022-02-10
14422,Customer_14422,Other,56,South,Small Business,2024-02-29
14423,Customer_14423,Female,69,North,Consumer,2025-07-24
14424,Customer_14424,Female,36,West,Small Business,2022-07-14
14425,Customer_14425,Male,64,South,Consumer,2024-12-30
14426,Customer_14426,Male,21,South,Consumer,2025-07-17
14427,Customer_14427,Male,47,North,Consumer,2025-09-20
14428,Customer_14428,Male,36,South,Small Business,2022-11-04
14429,Customer_14429,Male,48,West,Enterprise,2025-12-21
14430,Customer_14430,Female,48,West,Enterprise,2025-05-07
14431,Customer_14431,Female,26,South,Consumer,2022-03-17
14432,Customer_14432,Female,30,South,Enterprise,2024-02-26
14433,Customer_14433,Female,31,North,Consumer,2024-03-05
14434,Customer_14434,Female,63,North,Consumer,2022-08-18
14435,Customer_14435,Male,27,Central,Consumer,2022-03-26
14436,Customer_14436,Male,65,West,Consumer,2025-03-31
14437,Customer_14437,Male,48,East,Consumer,2023-02-01
14438,Customer_14438,Female,54,West,Consumer,2025-10-26
14439,Customer_14439,Unknown,40,West,Enterprise,2022-08-03
14440,Customer_14440,Male,44,West,Consumer,2024-10-21
14441,Customer_14441,Female,23,North,Consumer,2023-01-12
14442,Customer_14442,Female,43,North,Enterprise,2023-02-16
14443,Customer_14443,Male,19,West,Consumer,2024-03-10
14444,Customer_14444,Male,62,South,Consumer,2025-05-08
14445,Customer_14445,Male,30,Central,Small Business,2025-04-21
14446,Customer_14446,Unknown,68,West,Consumer,2023-02-14
14447,Customer_14447,Male,67,Central,Small Business,2025-11-22
14448,Customer_14448,Female,36,South,Consumer,2022-08-04
14449,Customer_14449,Male,18,Central,Small Business,2024-01-22
14450,Customer_14450,Female,57,South,Consumer,2022-12-15
14451,Customer_14451,Male,49,Central,Consumer,2024-04-10
14452,Customer_14452,Female,39,North,Consumer,2023-10-16
14453,Customer_14453,Female,65,East,Consumer,2024-10-18
14454,Customer_14454,Female,46,West,Small Business,2024-11-30
14455,Customer_14455,Female,19,East,Enterprise,2022-01-03
14456,Customer_14456,Male,57,East,Small Business,2025-01-22
14457,Customer_14457,Female,55,Central,Consumer,2024-12-18
14458,Customer_14458,Male,65,East,Enterprise,2024-01-10
14459,Customer_14459,Male,28,East,Consumer,2023-02-11
14460,Customer_14460,Female,34,North,Consumer,2022-01-18
14461,Customer_14461,Male,68,West,Consumer,2024-01-21
14462,Customer_14462,Female,60,East,Consumer,2023-08-09
14463,Customer_14463,Unknown,25,East,Small Business,2024-06-06
14464,Customer_14464,Male,39,North,Consumer,2022-11-28
14465,Customer_14465,Female,21,East,Consumer,2024-10-09
14466,Customer_14466,Male,28,North,Small Business,2022-06-18
14467,Customer_14467,Male,25,North,Enterprise,2024-02-15
14468,Customer_14468,Male,26,East,Small Business,2024-04-28
14469,Customer_14469,Other,43,North,Consumer,2024-07-29
14470,Customer_14470,Female,19,North,Consumer,2022-07-25
14471,Customer_14471,Female,33,West,Consumer,2023-06-05
14472,Customer_14472,Unknown,48,North,Consumer,2024-10-14
14473,Customer_14473,Male,23,South,Enterprise,2025-10-01
14474,Customer_14474,Male,38,North,Enterprise,2022-10-31
14475,Customer_14475,Female,43,East,Small Business,2022-04-25
14476,Customer_14476,Female,36,West,Consumer,2023-10-26
14477,Customer_14477,Male,45,West,Small Business,2022-03-28
14478,Customer_14478,Male,25,South,Enterprise,2025-01-23
14479,Customer_14479,Female,31,North,Consumer,2024-01-13
14480,Customer_14480,Female,41,North,Consumer,2023-03-04
14481,Customer_14481,Male,65,East,Small Business,2023-03-26
14482,Customer_14482,Female,61,Central,Consumer,2024-02-25
14483,Customer_14483,Female,54,South,Enterprise,2023-12-16
14484,Customer_14484,Female,43,South,Consumer,2022-01-02
14485,Customer_14485,Male,48,North,Small Business,2025-01-06
14486,Customer_14486,Female,68,East,Small Business,2025-09-09
14487,Customer_14487,Male,49,West,Consumer,2024-01-13
14488,Customer_14488,Male,67,East,Small Business,2025-01-26
14489,Customer_14489,Female,58,Central,Consumer,2022-04-20
14490,Customer_14490,Female,19,East,Consumer,2023-11-10
14491,Customer_14491,Male,42,North,Consumer,2023-01-06
14492,Customer_14492,Female,69,South,Consumer,2025-09-22
14493,Customer_14493,Female,61,West,Small Business,2024-06-08
14494,Customer_14494,Female,19,East,Enterprise,2023-08-22
14495,Customer_14495,Female,59,East,Consumer,2024-11-11
14496,Customer_14496,Female,18,West,Consumer,2023-12-23
14497,Customer_14497,Female,53,East,Consumer,2022-11-01
14498,Customer_14498,Male,29,Central,Small Business,2024-07-12
14499,Customer_14499,Male,26,East,Enterprise,2025-07-19
14500,Customer_14500,Male,53,West,Consumer,2024-04-15
14501,Customer_14501,Female,58,South,Consumer,2023-03-22
14502,Customer_14502,Female,45,West,Consumer,2024-07-20
14503,Customer_14503,Male,55,Central,Consumer,2022-10-05
14504,Customer_14504,Male,50,South,Small Business,2023-01-12
14505,Customer_14505,Female,59,West,Consumer,2022-08-20
14506,Customer_14506,Male,63,West,Small Business,2023-08-15
14507,Customer_14507,Female,39,North,Small Business,2023-03-02
14508,Customer_14508,Male,42,East,Small Business,2024-12-14
14509,Customer_14509,Female,35,North,Small Business,2023-03-17
14510,Customer_14510,Other,23,Central,Enterprise,2022-02-03
14511,Customer_14511,Male,35,West,Enterprise,2022-11-25
14512,Customer_14512,Female,69,North,Consumer,2024-04-24
14513,Customer_14513,Male,33,North,Consumer,2023-03-30
14514,Customer_14514,Female,32,East,Consumer,2025-11-12
14515,Customer_14515,Female,65,South,Small Business,2024-02-03
14516,Customer_14516,Male,25,North,Consumer,2025-12-24
14517,Customer_14517,Female,30,East,Consumer,2025-02-22
14518,Customer_14518,Female,60,South,Consumer,2023-06-07
14519,Customer_14519,Male,24,North,Small Business,2023-04-27
14520,Customer_14520,Male,34,West,Consumer,2022-11-13
14521,Customer_14521,Female,67,Central,Consumer,2022-05-02
14522,Customer_14522,Female,49,West,Consumer,2023-08-04
14523,Customer_14523,Female,39,West,Small Business,2025-08-29
14524,Customer_14524,Female,68,South,Consumer,2023-05-02
14525,Customer_14525,Female,30,South,Consumer,2024-11-01
14526,Customer_14526,Male,64,South,Small Business,2022-05-05
14527,Customer_14527,Female,40,West,Consumer,2023-10-21
14528,Customer_14528,Female,46,Central,Consumer,2025-01-05
14529,Customer_14529,Female,39,West,Consumer,2023-08-03
14530,Customer_14530,Male,18,Central,Consumer,2023-12-19
14531,Customer_14531,Male,46,East,Small Business,2025-06-13
14532,Customer_14532,Male,65,South,Consumer,2024-02-09
14533,Customer_14533,Male,22,East,Consumer,2025-07-01
14534,Customer_14534,Male,52,North,Small Business,2024-06-22
14535,Customer_14535,Female,27,North,Small Business,2023-02-10
14536,Customer_14536,Female,36,West,Consumer,2025-06-20
14537,Customer_14537,Male,54,East,Consumer,2022-10-04
14538,Customer_14538,Female,24,East,Small Business,2025-05-28
14539,Customer_14539,Male,63,East,Small Business,2025-06-02
14540,Customer_14540,Male,52,South,Consumer,2024-07-13
14541,Customer_14541,Male,62,East,Small Business,2025-01-29
14542,Customer_14542,Female,30,East,Consumer,2024-05-03
14543,Customer_14543,Male,27,South,Consumer,2023-05-22
14544,Customer_14544,Male,19,West,Consumer,2025-09-16
14545,Customer_14545,Male,23,East,Consumer,2022-08-25
14546,Customer_14546,Female,25,East,Consumer,2024-09-20
14547,Customer_14547,Male,53,Central,Consumer,2025-09-24
14548,Customer_14548,Female,42,Central,Consumer,2024-01-22
14549,Customer_14549,Female,61,Central,Consumer,2023-05-21
14550,Customer_14550,Female,64,South,Consumer,2022-06-14
14551,Customer_14551,Female,57,North,Consumer,2024-04-25
14552,Customer_14552,Male,24,South,Small Business,2023-12-29
14553,Customer_14553,Male,63,South,Consumer,2025-05-26
14554,Customer_14554,Female,40,Central,Small Business,2023-01-11
14555,Customer_14555,Male,36,East,Consumer,2024-11-01
14556,Customer_14556,Female,63,North,Consumer,2025-12-26
14557,Customer_14557,Female,39,North,Consumer,2022-03-24
14558,Customer_14558,Female,30,North,Enterprise,2023-03-07
14559,Customer_14559,Female,38,East,Consumer,2023-04-23
14560,Customer_14560,Unknown,18,West,Consumer,2024-02-22
14561,Customer_14561,Female,36,Central,Consumer,2023-01-04
14562,Customer_14562,Male,50,Central,Enterprise,2024-08-12
14563,Customer_14563,Female,21,South,Enterprise,2022-05-21
14564,Customer_14564,Male,59,South,Consumer,2023-12-21
14565,Customer_14565,Male,20,South,Consumer,2025-11-27
14566,Customer_14566,Female,44,South,Consumer,2024-10-12
14567,Customer_14567,Male,69,Central,Consumer,2022-10-15
14568,Customer_14568,Male,58,East,Consumer,2022-12-21
14569,Customer_14569,Male,52,West,Small Business,2022-12-09
14570,Customer_14570,Female,45,East,Small Business,2022-05-29
14571,Customer_14571,Female,23,North,Consumer,2022-07-29
14572,Customer_14572,Female,23,North,Consumer,2025-02-09
14573,Customer_14573,Male,61,East,Consumer,2023-10-16
14574,Customer_14574,Female,40,West,Consumer,2024-09-02
14575,Customer_14575,Female,50,South,Consumer,2023-06-20
14576,Customer_14576,Male,33,West,Consumer,2024-12-08
14577,Customer_14577,Male,41,West,Consumer,2022-11-27
14578,Customer_14578,Male,22,East,Consumer,2022-12-31
14579,Customer_14579,Unknown,58,West,Small Business,2022-01-11
14580,Customer_14580,Female,59,East,Consumer,2025-04-26
14581,Customer_14581,Female,30,West,Consumer,2023-05-24
14582,Customer_14582,Male,64,West,Consumer,2023-08-03
14583,Customer_14583,Female,29,Central,Consumer,2025-01-18
14584,Customer_14584,Female,22,South,Enterprise,2023-09-14
14585,Customer_14585,Female,54,East,Small Business,2024-06-19
14586,Customer_14586,Other,48,North,Consumer,2023-12-19
14587,Customer_14587,Male,45,South,Small Business,2024-11-21
14588,Customer_14588,Male,45,West,Consumer,2022-11-23
14589,Customer_14589,Female,47,Central,Enterprise,2022-03-15
14590,Customer_14590,Female,35,South,Consumer,2022-09-08
14591,Customer_14591,Female,61,North,Consumer,2023-03-26
14592,Customer_14592,Male,44,South,Consumer,2024-06-24
14593,Customer_14593,Female,52,East,Small Business,2022-12-21
14594,Customer_14594,Male,43,South,Consumer,2023-06-17
14595,Customer_14595,Male,56,South,Small Business,2022-10-23
14596,Customer_14596,Female,66,West,Consumer,2022-10-25
14597,Customer_14597,Female,68,North,Enterprise,2025-09-13
14598,Customer_14598,Male,35,East,Consumer,2022-10-29
14599,Customer_14599,Male,50,West,Enterprise,2023-05-27
14600,Customer_14600,Male,42,South,Consumer,2025-09-23
14601,Customer_14601,Male,48,East,Consumer,2023-08-08
14602,Customer_14602,Female,54,West,Enterprise,2023-01-09
14603,Customer_14603,Female,19,West,Enterprise,2025-01-22
14604,Customer_14604,Male,50,East,Small Business,2022-05-12
14605,Customer_14605,Female,56,South,Consumer,2024-06-28
14606,Customer_14606,Female,60,West,Consumer,2022-02-22
14607,Customer_14607,Female,60,West,Consumer,2022-08-17
14608,Customer_14608,Male,49,South,Consumer,2023-10-02
14609,Customer_14609,Other,35,North,Consumer,2025-05-20
14610,Customer_14610,Male,34,North,Consumer,2024-03-07
14611,Customer_14611,Male,51,North,Small Business,2024-03-01
14612,Customer_14612,Male,56,East,Small Business,2023-05-10
14613,Customer_14613,Female,24,North,Consumer,2024-05-02
14614,Customer_14614,Male,59,South,Consumer,2023-11-02
14615,Customer_14615,Male,52,West,Consumer,2025-06-10
14616,Customer_14616,Male,47,South,Small Business,2024-12-30
14617,Customer_14617,Female,29,West,Consumer,2022-07-08
14618,Customer_14618,Female,52,West,Consumer,2023-10-25
14619,Customer_14619,Male,28,South,Consumer,2022-01-08
14620,Customer_14620,Female,61,West,Consumer,2022-11-28
14621,Customer_14621,Female,21,West,Small Business,2024-11-05
14622,Customer_14622,Female,42,South,Small Business,2023-10-28
14623,Customer_14623,Male,65,South,Consumer,2023-10-31
14624,Customer_14624,Female,49,East,Consumer,2025-01-21
14625,Customer_14625,Other,37,Central,Enterprise,2025-07-09
14626,Customer_14626,Female,67,East,Consumer,2022-06-10
14627,Customer_14627,Male,48,North,Small Business,2022-12-17
14628,Customer_14628,Female,21,West,Small Business,2025-04-12
14629,Customer_14629,Female,55,East,Small Business,2022-11-13
14630,Customer_14630,Female,64,East,Consumer,2024-07-25
14631,Customer_14631,Male,18,West,Consumer,2022-01-18
14632,Customer_14632,Male,20,East,Enterprise,2023-05-01
14633,Customer_14633,Female,54,West,Consumer,2023-01-02
14634,Customer_14634,Female,39,West,Consumer,2022-12-17
14635,Customer_14635,Male,34,East,Consumer,2023-06-12
14636,Customer_14636,Other,31,North,Consumer,2024-05-21
14637,Customer_14637,Male,58,West,Small Business,2025-12-29
14638,Customer_14638,Female,52,Central,Consumer,2024-07-21
14639,Customer_14639,Female,30,North,Small Business,2022-09-27
14640,Customer_14640,Female,52,East,Small Business,2024-05-20
14641,Customer_14641,Other,60,South,Consumer,2024-12-27
14642,Customer_14642,Male,19,West,Consumer,2024-11-19
14643,Customer_14643,Female,64,West,Small Business,2022-11-12
14644,Customer_14644,Male,30,North,Consumer,2024-01-07
14645,Customer_14645,Female,68,Central,Enterprise,2022-06-13
14646,Customer_14646,Female,33,North,Small Business,2024-07-14
14647,Customer_14647,Female,35,West,Consumer,2022-11-16
14648,Customer_14648,Male,24,East,Small Business,2024-11-03
14649,Customer_14649,Female,62,South,Consumer,2022-10-06
14650,Customer_14650,Male,53,North,Consumer,2023-03-08
14651,Customer_14651,Male,58,North,Small Business,2023-10-30
14652,Customer_14652,Female,47,West,Small Business,2023-09-26
14653,Customer_14653,Female,59,East,Consumer,2025-07-10
14654,Customer_14654,Female,58,North,Consumer,2023-06-06
14655,Customer_14655,Male,24,North,Consumer,2024-08-21
14656,Customer_14656,Male,32,North,Consumer,2025-04-10
14657,Customer_14657,Female,57,West,Consumer,2022-12-24
14658,Customer_14658,Female,36,West,Consumer,2024-11-02
14659,Customer_14659,Male,60,North,Consumer,2023-12-26
14660,Customer_14660,Female,54,East,Enterprise,2023-11-04
14661,Customer_14661,Female,19,North,Consumer,2022-08-20
14662,Customer_14662,Female,59,Central,Consumer,2023-04-16
14663,Customer_14663,Male,65,Central,Small Business,2025-03-29
14664,Customer_14664,Female,30,West,Small Business,2023-10-01
14665,Customer_14665,Female,57,Central,Enterprise,2023-07-14
14666,Customer_14666,Female,58,West,Consumer,2025-07-08
14667,Customer_14667,Male,60,West,Consumer,2023-07-27
14668,Customer_14668,Female,60,East,Consumer,2023-08-25
14669,Customer_14669,Female,48,South,Consumer,2025-10-14
14670,Customer_14670,Female,33,South,Consumer,2022-09-12
14671,Customer_14671,Male,59,South,Consumer,2023-08-25
14672,Customer_14672,Female,61,East,Consumer,2022-10-07
14673,Customer_14673,Female,23,North,Consumer,2022-04-27
14674,Customer_14674,Male,45,South,Small Business,2023-09-02
14675,Customer_14675,Male,49,East,Consumer,2025-03-31
14676,Customer_14676,Female,61,South,Small Business,2024-05-01
14677,Customer_14677,Male,27,East,Consumer,2022-10-25
14678,Customer_14678,Other,67,Central,Consumer,2024-07-04
14679,Customer_14679,Female,35,West,Consumer,2025-08-13
14680,Customer_14680,Female,21,West,Consumer,2025-10-13
14681,Customer_14681,Male,26,East,Consumer,2023-06-02
14682,Customer_14682,Male,24,East,Small Business,2023-01-13
14683,Customer_14683,Other,67,North,Small Business,2023-03-02
14684,Customer_14684,Male,25,Central,Consumer,2023-06-21
14685,Customer_14685,Female,60,South,Consumer,2023-07-07
14686,Customer_14686,Male,24,North,Enterprise,2022-06-18
14687,Customer_14687,Male,58,West,Consumer,2023-05-30
14688,Customer_14688,Male,57,North,Consumer,2025-10-19
14689,Customer_14689,Female,20,South,Consumer,2023-03-06
14690,Customer_14690,Unknown,34,North,Small Business,2023-07-23
14691,Customer_14691,Male,19,North,Consumer,2022-03-24
14692,Customer_14692,Male,32,North,Consumer,2022-11-26
14693,Customer_14693,Male,63,North,Consumer,2023-11-22
14694,Customer_14694,Female,46,West,Consumer,2025-03-02
14695,Customer_14695,Male,67,West,Consumer,2023-04-02
14696,Customer_14696,Female,65,South,Small Business,2022-12-19
14697,Customer_14697,Female,69,Central,Consumer,2022-12-10
14698,Customer_14698,Female,39,South,Consumer,2025-01-22
14699,Customer_14699,Male,21,South,Consumer,2025-11-06
14700,Customer_14700,Unknown,69,North,Consumer,2024-02-01
14701,Customer_14701,Male,23,East,Small Business,2025-08-11
14702,Customer_14702,Male,55,East,Consumer,2022-07-17
14703,Customer_14703,Female,43,East,Consumer,2022-03-20
14704,Customer_14704,Female,28,West,Consumer,2023-11-09
14705,Customer_14705,Male,43,East,Consumer,2023-07-05
14706,Customer_14706,Male,34,East,Consumer,2024-03-30
14707,Customer_14707,Female,41,Central,Small Business,2022-08-02
14708,Customer_14708,Male,45,South,Consumer,2023-10-31
14709,Customer_14709,Female,52,South,Small Business,2024-09-15
14710,Customer_14710,Female,48,West,Small Business,2024-06-12
14711,Customer_14711,Male,30,East,Small Business,2022-06-08
